YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NE15,10985,14223
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW2/DT32,24739,30595
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,15414,26272
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1280,1302
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT7,2207,1693
2026-04,WEEKDAY,21,TRAIN,NS28,613,572
2026-04,WEEKDAY,9,TRAIN,CC7,6690,4418
2026-04,WEEKDAY,13,TRAIN,NS25/EW13,66664,50696
2026-04,WEEKDAY,10,TRAIN,EW19,17490,7941
2026-04,WEEKDAY,11,TRAIN,DT23,3702,3038
2026-04,WEEKDAY,21,TRAIN,CC16,4025,6205
2026-04,WEEKDAY,18,TRAIN,CC23,91699,10227
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,SW8,564,314
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC28,800,616
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,264,61
2026-04,WEEKDAY,8,TRAIN,SW5,14239,3840
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW23,20884,22499
2026-04,WEEKDAY,12,TRAIN,BP6/DT1,33697,29067
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,DT10,23,77
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,29606,28303
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,BP11,1894,1459
2026-04,WEEKDAY,20,TRAIN,CC28,2259,6105
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1320,2068
2026-04,WEEKDAY,6,TRAIN,NS5,70964,18592
2026-04,WEEKDAY,14,TRAIN,EW33,2588,2409
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NS11,17511,18000
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,CC19/DT9,3221,5677
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NS8,9423,5848
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,32024,5462
2026-04,WEEKDAY,5,TRAIN,NS24/NE6/CC1,439,334
2026-04,WEEKDAY,18,TRAIN,CC17/TE9,23057,23538
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS7,15473,16075
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,7562,30843
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,170,140
2026-04,WEEKDAY,5,TRAIN,EW33,11561,815
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,DT28,587,3272
2026-04,WEEKDAY,9,TRAIN,NS4/BP1,41852,24829
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,CC14,3346,1937
2026-04,WEEKDAY,20,TRAIN,BP12,1080,3648
2026-04,WEEKDAY,15,TRAIN,PW7,4189,3631
2026-04,WEEKDAY,6,TRAIN,SW1,3186,3363
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,8927,8168
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,NS8,11694,5265
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5391,4564
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,SW8,773,790
2026-04,WEEKDAY,13,TRAIN,SE4,3699,3738
2026-04,WEEKDAY,12,TRAIN,EW1,25330,18036
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,CC7,2708,1771
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,PE5,463,11
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,BP2,1621,586
2026-04,WEEKDAY,14,TRAIN,TE28,4944,4695
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1839,1976
2026-04,WEEKDAY,23,TRAIN,TE19,2816,492
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,PE3,3075,3240
2026-04,WEEKDAY,19,TRAIN,EW10,11902,31306
2026-04,WEEKDAY,8,TRAIN,SW8,2462,2771
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1924,1572
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,PW3,44,239
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,SW6,403,1751
2026-04,WEEKDAY,22,TRAIN,SW8,440,1770
2026-04,WEEKDAY,22,TRAIN,DT17,9912,1817
2026-04,WEEKDAY,19,TRAIN,CC21,15175,21956
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NE9,5271,3396
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,EW29,2745,8047
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,35379,29521
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,SW5,837,42
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1905,885
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,BP13,19,159
2026-04,WEEKDAY,7,TRAIN,DT27,20068,29124
2026-04,WEEKDAY,7,TRAIN,TE8,16206,10032
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW22,1552,2098
2026-04,WEEKDAY,6,TRAIN,DT7,2663,3640
2026-04,WEEKDAY,7,TRAIN,DT17,2594,41213
2026-04,WEEKDAY,22,TRAIN,EW31,1638,1550
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,SW5,4095,3567
2026-04,WEEKDAY,0,TRAIN,EW14/NS26,488,118
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,PE5,4064,1444
2026-04,WEEKDAY,9,TRAIN,NE13,42793,23225
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,BP4,361,892
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,SW6,1859,1035
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3991,1021
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS23,972,2678
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,853,272
2026-04,WEEKDAY,9,TRAIN,TE3,16093,7876
2026-04,WEEKDAY,14,TRAIN,EW5,27142,26471
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW26,11916,18992
2026-04,WEEKDAY,23,TRAIN,TE13,1174,891
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,PE6,2193,3321
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,DT28,4819,3409
2026-04,WEEKDAY,10,TRAIN,TE18,5939,16586
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,SE1,31,250
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2190,3877
2026-04,WEEKDAY,20,TRAIN,DT21,12109,7312
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,DT3,3085,4039
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,BP13,570,622
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,DT8,703,1278
2026-04,WEEKDAY,14,TRAIN,CC21,10123,9675
2026-04,WEEKDAY,19,TRAIN,EW32,13215,7286
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE12,160,1491
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,PW7,571,1645
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,DT30,990,4686
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,EW9,13070,12229
2026-04,WEEKDAY,19,TRAIN,DT31,8078,25529
2026-04,WEEKDAY,20,TRAIN,NS16,35126,63360
2026-04,WEEKDAY,12,TRAIN,DT20,7467,6127
2026-04,WEEKDAY,7,TRAIN,CC27,1728,18915
2026-04,WEEKDAY,23,TRAIN,CC8,735,1998
2026-04,WEEKDAY,5,TRAIN,TE6,4962,421
2026-04,WEEKDAY,11,TRAIN,CC28,3927,2152
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE23,1668,2101
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1439,1504
2026-04,WEEKDAY,0,TRAIN,EW5,225,2275
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,EW4,7890,4441
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6642,3525
2026-04,WEEKDAY,19,TRAIN,NS18,16986,28217
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,6364,2934
2026-04,WEEKDAY,6,TRAIN,DT13,7375,3157
2026-04,WEEKDAY,15,TRAIN,SW2,4477,5088
2026-04,WEEKDAY,6,TRAIN,NS19,34338,21692
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,TE8,976,1055
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,TE1,1753,1151
2026-04,WEEKDAY,0,TRAIN,EW6,85,871
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,41171,32952
2026-04,WEEKDAY,22,TRAIN,CC21,11199,5062
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NE15,4520,14304
2026-04,WEEKDAY,5,TRAIN,DT31,2566,76
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,NE8,208,17
2026-04,WEEKDAY,20,TRAIN,EW17,19947,33741
2026-04,WEEKDAY,10,TRAIN,NS10,38419,16878
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE16,2008,1720
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE25,705,530
2026-04,WEEKDAY,23,TRAIN,DT27,1398,3868
2026-04,WEEKDAY,7,TRAIN,EW10,34642,10699
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NE4/DT19,33633,21789
2026-04,WEEKDAY,19,TRAIN,NS3,17775,49641
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,DT25,1066,2258
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,NS14,14339,13175
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,DT5,8970,8167
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,CC16,143,25
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,TE4,2941,2920
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3053,5652
2026-04,WEEKDAY,10,TRAIN,CC8,4972,3692
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,45541,15844
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,DT10,855,1133
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE26,9850,8209
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NS7,16178,15027
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,19319,8524
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,BP12,1565,934
2026-04,WEEKDAY,14,TRAIN,TE26,13194,16346
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,20285,23007
2026-04,WEEKDAY,7,TRAIN,PW4,13035,1754
2026-04,WEEKDAY,8,TRAIN,CC19/DT9,11877,14451
2026-04,WEEKDAY,19,TRAIN,BP12,1916,6684
2026-04,WEEKDAY,16,TRAIN,DT17,27742,7150
2026-04,WEEKDAY,6,TRAIN,EW32,6993,11576
2026-04,WEEKDAY,17,TRAIN,NE16/STC,55337,93418
2026-04,WEEKDAY,14,TRAIN,TE18,12577,9982
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,TE19,1192,1904
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,PW3,417,491
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NE12/CC13,13707,20690
2026-04,WEEKDAY,11,TRAIN,NE14,29332,14928
2026-04,WEEKDAY,12,TRAIN,TE6,10163,6553
2026-04,WEEKDAY,9,TRAIN,EW1,50332,13839
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,EW4,7857,5182
2026-04,WEEKDAY,14,TRAIN,NE10,16148,15843
2026-04,WEEKDAY,6,TRAIN,TE19,566,8041
2026-04,WEEKDAY,11,TRAIN,PW5,2210,1492
2026-04,WEEKDAY,5,TRAIN,DT13,646,93
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW22,220,1057
2026-04,WEEKDAY,21,TRAIN,TE22,7584,999
2026-04,WEEKDAY,15,TRAIN,TE4,5017,4046
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,BP8,547,568
2026-04,WEEKDAY,17,TRAIN,CC19/DT9,12637,10272
2026-04,WEEKDAY,0,TRAIN,CC20,25,171
2026-04,WEEKDAY,0,TRAIN,SE4,31,488
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,36052,12623
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1616,427
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,CC12,4034,3511
2026-04,WEEKDAY,0,TRAIN,SE5,30,339
2026-04,WEEKDAY,21,TRAIN,NE15,9027,37348
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,6873,1282
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,CC28,428,279
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,BP5,954,705
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,TE25,1935,1363
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,17998,17603
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,CG2,16539,13145
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,EW29,5542,3851
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NS11,10436,22815
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,DT3,1886,1962
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,BP3,2479,738
2026-04,WEEKDAY,20,TRAIN,EW1,16320,46270
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,SE4,738,1771
2026-04,WEEKDAY,10,TRAIN,EW14/NS26,19953,92654
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1252,972
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,SW7,955,1221
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,DT17,1522,2313
2026-04,WEEKDAY,14,TRAIN,PE2,6564,6131
2026-04,WEEKENDS/HOLIDAY,10,TRAIN,DT4,1729,525
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,15800,17681
2026-04,WEEKDAY,18,TRAIN,TE16,22373,17657
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,CC21,6041,6349
2026-04,WEEKDAY,19,TRAIN,CG1/DT35,44139,10263
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,DT34,2241,2485
2026-04,WEEKDAY,12,TRAIN,PE2,5483,4405
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW4,5157,5769
2026-04,WEEKDAY,13,TRAIN,NE9,23783,22252
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,TE27,263,1352
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,NE10,8180,8438
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,12862,10946
2026-04,WEEKDAY,6,TRAIN,NS20,7329,36735
2026-04,WEEKDAY,10,TRAIN,SW2,3893,2910
2026-04,WEEKDAY,21,TRAIN,DT30,2644,13803
2026-04,WEEKDAY,12,TRAIN,TE5,5178,4155
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,TE27,2971,3386
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,DT8,1849,2293
2026-04,WEEKDAY,16,TRAIN,DT20,6193,6221
2026-04,WEEKDAY,11,TRAIN,CC27,5089,4976
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,PW6,1101,310
2026-04,WEEKDAY,7,TRAIN,PE6,20587,8093
2026-04,WEEKDAY,14,TRAIN,CC14,8366,8170
2026-04,WEEKDAY,23,TRAIN,NS10,3852,21938
2026-04,WEEKDAY,15,TRAIN,EW11,15886,16790
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,TE29,2079,2341
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,CC3,3,5
2026-04,WEEKDAY,11,TRAIN,DT13,9705,14621
2026-04,WEEKDAY,10,TRAIN,DT18,5341,28403
2026-04,WEEKDAY,5,TRAIN,NS15,4554,2829
2026-04,WEEKDAY,15,TRAIN,CC12,11362,7802
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,34295,40944
2026-04,WEEKDAY,21,TRAIN,EW14/NS26,59411,9213
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,DT8,258,392
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,NS7,17190,8992
2026-04,WEEKENDS/HOLIDAY,14,TRAIN,TE8,6937,5319
2026-04,WEEKDAY,0,TRAIN,TE16,100,303
2026-04,WEEKDAY,5,TRAIN,CC3,58,11
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NS14,7359,17354
2026-04,WEEKDAY,9,TRAIN,CC25,8905,12588
2026-04,WEEKDAY,9,TRAIN,CC11,6987,72262
2026-04,WEEKDAY,10,TRAIN,TE11,3957,2174
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1770,1841
2026-04,WEEKDAY,5,TRAIN,NS16,17679,3039
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,SW7,178,1123
2026-04,WEEKDAY,23,TRAIN,PW7,502,1563
2026-04,WEEKDAY,15,TRAIN,NS25/EW13,46658,41081
2026-04,WEEKDAY,7,TRAIN,SE4,12481,2271
2026-04,WEEKDAY,14,TRAIN,PE5,6173,6651
2026-04,WEEKDAY,23,TRAIN,EW27,4624,21434
2026-04,WEEKDAY,16,TRAIN,CC23,26604,5900
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2759,2893
2026-04,WEEKDAY,5,TRAIN,NE13,4201,685
2026-04,WEEKDAY,19,TRAIN,NS8,21221,41008
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,SE4,1624,2041
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS7,15310,15515
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,TE28,1144,539
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,TE8,6274,5993
2026-04,WEEKDAY,15,TRAIN,TE13,4913,4902
2026-04,WEEKDAY,20,TRAIN,TE6,4918,20600
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS2,10805,16714
2026-04,WEEKDAY,9,TRAIN,NS2,37996,21451
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3282,3670
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,NE9,12294,9735
2026-04,WEEKDAY,12,TRAIN,DT31,7463,7081
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,SW8,336,973
2026-04,WEEKDAY,19,TRAIN,NS28,1971,800
2026-04,WEEKDAY,17,TRAIN,BP3,4576,7489
2026-04,WEEKDAY,6,TRAIN,TE26,4466,2305
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,TE6,4363,4849
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,TE5,3141,1878
2026-04,WEEKDAY,8,TRAIN,SE5,6513,1767
2026-04,WEEKDAY,22,TRAIN,CC11,10037,6265
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW4,949,96
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,BP7,524,280
2026-04,WEEKDAY,23,TRAIN,DT29,861,5251
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,SE2,912,3137
2026-04,WEEKDAY,8,TRAIN,EW19,58545,28595
2026-04,WEEKDAY,23,TRAIN,NE11,2204,4251
2026-04,WEEKDAY,5,TRAIN,NS20,1078,2087
2026-04,WEEKDAY,19,TRAIN,SW8,1414,3425
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,TE15,2360,3114
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NS5,6872,16993
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1087,4935
2026-04,WEEKDAY,10,TRAIN,PW1,669,2342
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,SE4,853,250
2026-04,WEEKDAY,12,TRAIN,DT27,8914,7057
2026-04,WEEKDAY,11,TRAIN,NS12,18126,8432
2026-04,WEEKENDS/HOLIDAY,7,TRAIN,EW19,4988,3024
2026-04,WEEKDAY,11,TRAIN,TE12,6659,5539
2026-04,WEEKDAY,5,TRAIN,NS9/TE2,24463,9494
2026-04,WEEKENDS/HOLIDAY,22,TRAIN,NS20,6366,3179
2026-04,WEEKDAY,18,TRAIN,NS25/EW13,138040,104348
2026-04,WEEKDAY,9,TRAIN,NS10,58366,25533
2026-04,WEEKDAY,21,TRAIN,TE11,2723,4408
2026-04,WEEKDAY,21,TRAIN,SW6,716,4648
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,DT20,3408,3343
2026-04,WEEKDAY,5,TRAIN,SW8,747,241
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1449,1622
2026-04,WEEKDAY,9,TRAIN,DT29,16716,4494
2026-04,WEEKDAY,13,TRAIN,BP5,2005,2236
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,PW3,147,651
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,EW22,981,685
2026-04,WEEKDAY,7,TRAIN,NE9,51942,42261
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,TE24,2017,883
2026-04,WEEKDAY,5,TRAIN,DT6,319,272
2026-04,WEEKDAY,8,TRAIN,BP2,10615,1533
2026-04,WEEKDAY,6,TRAIN,TE11,3822,3957
2026-04,WEEKDAY,23,TRAIN,EW2/DT32,6503,21333
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,DT22,8789,8811
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,EW23,23045,24796
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1556,739
2026-04,WEEKDAY,19,TRAIN,EW24/NS1,142328,106662
2026-04,WEEKDAY,22,TRAIN,CC26,2733,1891
2026-04,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3347,3191
2026-04,WEEKDAY,17,TRAIN,NS15,71210,25198
2026-04,WEEKDAY,11,TRAIN,NS24/NE6/CC1,22307,36710
2026-04,WEEKDAY,13,TRAIN,SW3,4196,2610
2026-04,WEEKDAY,0,TRAIN,NS12,599,3130
2026-04,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,27791,25437
2026-04,WEEKDAY,5,TRAIN,NS17/CC15,6156,1550
2026-04,WEEKDAY,5,TRAIN,NS27/CE2/TE20,604,323
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NS5,6761,15942
2026-04,WEEKDAY,19,TRAIN,SE1,3455,10007
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,DT10,1586,1084
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,SE1,2217,2193
2026-04,WEEKENDS/HOLIDAY,16,TRAIN,EW19,7763,8388
2026-04,WEEKDAY,17,TRAIN,PW4,5206,7798
2026-04,WEEKDAY,7,TRAIN,CC16,16353,37647
2026-04,WEEKDAY,22,TRAIN,BP8,1059,1226
2026-04,WEEKDAY,20,TRAIN,NS24/NE6/CC1,56916,22119
2026-04,WEEKENDS/HOLIDAY,6,TRAIN,BP5,358,228
2026-04,WEEKDAY,20,TRAIN,DT7,2729,4474
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NS2,7816,14475
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,BP5,851,920
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,NE13,16406,11024
2026-04,WEEKDAY,13,TRAIN,EW24/NS1,53924,60282
2026-04,WEEKDAY,20,TRAIN,NS11,24050,66292
2026-04,WEEKDAY,20,TRAIN,SE3,942,6302
2026-04,WEEKDAY,15,TRAIN,CC21,13438,11145
2026-04,WEEKDAY,18,TRAIN,NS3,25226,66563
2026-04,WEEKDAY,18,TRAIN,NS19,91629,97636
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,EW18,7838,6906
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,23987,14094
2026-04,WEEKDAY,12,TRAIN,EW27,35336,37856
2026-04,WEEKDAY,17,TRAIN,PW7,5421,5551
2026-04,WEEKDAY,21,TRAIN,NS24/NE6/CC1,60679,14280
2026-04,WEEKDAY,5,TRAIN,BP2,2147,394
2026-04,WEEKDAY,12,TRAIN,SW4,2957,2175
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,DT5,51,714
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,NE10,3212,7272
2026-04,WEEKDAY,7,TRAIN,TE18,2935,10348
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,18172,6734
2026-04,WEEKDAY,14,TRAIN,NS25/EW13,47737,43715
2026-04,WEEKDAY,13,TRAIN,CE1/DT16,26449,41213
2026-04,WEEKDAY,14,TRAIN,TE15,10264,10504
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW21/CC22,306,146
2026-04,WEEKDAY,16,TRAIN,NS17/CC15,35990,24088
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,DT31,502,2355
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,NS14,19396,8904
2026-04,WEEKDAY,12,TRAIN,EW22,14796,13408
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NE1/CC29,26,141
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT24,2219,1641
2026-04,WEEKDAY,11,TRAIN,SW3,1892,1182
2026-04,WEEKDAY,18,TRAIN,EW24/NS1,240830,176558
2026-04,WEEKDAY,17,TRAIN,NS12,29478,41348
2026-04,WEEKENDS/HOLIDAY,8,TRAIN,TE24,1629,924
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,CC24,6530,3248
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,DT8,192,457
2026-04,WEEKDAY,23,TRAIN,TE18,5773,1229
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,NS3,6816,10165
2026-04,WEEKDAY,17,TRAIN,EW16/NE3/TE17,130991,28649
2026-04,WEEKDAY,22,TRAIN,NE5,19563,5106
2026-04,WEEKDAY,0,TRAIN,NS3,235,2208
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,NS23,262,92
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,DT10,2261,1184
2026-04,WEEKENDS/HOLIDAY,12,TRAIN,CC27,830,835
2026-04,WEEKDAY,9,TRAIN,DT7,5325,4963
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1448,3123
2026-04,WEEKDAY,9,TRAIN,EW5,47929,25201
2026-04,WEEKDAY,8,TRAIN,TE29,16958,2502
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1787,2746
2026-04,WEEKENDS/HOLIDAY,0,TRAIN,PW3,5,43
2026-04,WEEKDAY,22,TRAIN,EW26,8523,37143
2026-04,WEEKENDS/HOLIDAY,11,TRAIN,CC23,1994,2468
2026-04,WEEKDAY,14,TRAIN,NS9/TE2,45997,56450
2026-04,WEEKENDS/HOLIDAY,21,TRAIN,SE5,404,1624
2026-04,WEEKENDS/HOLIDAY,17,TRAIN,NS3,9843,10542
2026-04,WEEKENDS/HOLIDAY,5,TRAIN,EW1,1682,107
2026-04,WEEKENDS/HOLIDAY,9,TRAIN,BP7,561,392
2026-04,WEEKENDS/HOLIDAY,19,TRAIN,EW31,2182,2166
2026-04,WEEKDAY,20,TRAIN,DT24,3320,7467
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,SE1,219,1062
2026-04,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,25386,27589
2026-04,WEEKDAY,0,TRAIN,SW5,134,1037
2026-04,WEEKENDS/HOLIDAY,23,TRAIN,EW4,728,4320
2026-04,WEEKENDS/HOLIDAY,15,TRAIN,PW3,344,382
